province,name,link,description,price,name_nearby_place,hotel_class,img_origin,location_rating,animates
Hải Dương,MIO HOTEL,https://fb.me/MIOHOTELHAIDUONGVIETNAM,Không có mô tả,0,"Chùa Bình Lâu, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Sen",Khách sạn 3 sao,"https://lh5.googleusercontent.com/p/AF1QipNvQsqoB0H4x5TR3FnmzZwMY2EzCAbwjdOZ49E5=s10000, https://lh5.googleusercontent.com/p/AF1QipNnGxae7DgRTxZg8Hq-3yXzfEIUWKQ1r1-T1z-P=s10000, https://lh5.googleusercontent.com/p/AF1QipP3y3lOWTYNJi7DVWAXfPzZyvyyuCenaS_3yEKk=s10000, https://lh5.googleusercontent.com/p/AF1QipNWho9OhYBx8kVyHvRpDQJ9kkb1czULiU2v0gmK=s10000, https://lh5.googleusercontent.com/p/AF1QipO8DFlAARcHTi44RmQajq3rHoGW49QZ029IDxJn=s10000, https://lh5.googleusercontent.com/p/AF1QipMRlTFKQAB4uGcTw1pv03C1WG_beBWCdKNpWiP7=s10000, https://lh5.googleusercontent.com/p/AF1QipNMAucq3kpwgps5sW_WZPAj746yZI_nH6d5fJ26=s10000, https://lh5.googleusercontent.com/p/AF1QipMBn1IWLWtTzxllTD60W0QVOR0tRxYMaG100oEJ=s10000, https://lh5.googleusercontent.com/p/AF1QipM7pkM_-Mxz_rNLCEWGtEHycGJsEcuR9aCqRj7X=s10000",2.9,"Breakfast ($), Free Wi-Fi, Air conditioning, Restaurant, Room service, Kitchen in some rooms, Full-service laundry, Child-friendly"
Hải Dương,Trường An Hotel,Không có link,Không có mô tả,0,"Chùa Bình Lâu, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Nam Việt",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipNuV0bCe5uvGcjodQnjmQKuiO-27AL59OmQ1kQh=s10000, https://lh5.googleusercontent.com/p/AF1QipPpKU2fElJLSnoXmud_oqRVmEB2LvbCWlK67M70=s10000, https://lh5.googleusercontent.com/p/AF1QipNdDUhCm4RpKfSn1aDTJYkLDErpXNY-IaQmKXim=s10000, https://lh5.googleusercontent.com/p/AF1QipPkYDNcZVKY1WDjBsib58F4w6715yN4eCQKBDNF=s10000, https://lh5.googleusercontent.com/p/AF1QipNoVkt_C8-wrSXioh0QTST0Il51qwxyXapdUQeJ=s10000, https://lh5.googleusercontent.com/p/AF1QipMNpZi8x4aCCSP5x-Qw3RjzpswLBohtjcxsJw7k=s10000, https://lh5.googleusercontent.com/p/AF1QipOu0UDODi7XVmg133CMWBI409YWnBXly0UimHkS=s10000, https://lh5.googleusercontent.com/p/AF1QipMdL2-CrslKDBwbHcsV2XZEaPKpsGn321Wvg1ZD=s10000, https://lh5.googleusercontent.com/p/AF1QipPFKv8ESG9ENZHrTeAbD2NL8gdxTa6Rk7cc6anq=s10000",3.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry"
Hải Dương,Phuong Anh Hotel I,Không có link,"Khách sạn thoải mái có vườn cây xinh đẹp với cây bonsai, ao nước và nhà hàng.",1258266,"Chùa Bình Lâu, Ga Hải Dương, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Bảo Ngọc",Khách sạn 3 sao,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/38/6c/6d/khach-s-n-phuong-anh.jpg?w=2100&h=1400&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/38/6b/e1/khach-s-n-phuong-anh.jpg?w=2100&h=1400&s=1, https://images.trvl-media.com/lodging/15000000/14870000/14866200/14866198/91a005dd_z.jpg, https://images.trvl-media.com/lodging/15000000/14870000/14866200/14866198/88cf70c7_z.jpg, https://images.trvl-media.com/lodging/15000000/14870000/14866200/14866198/1975f126_z.jpg, https://images.trvl-media.com/lodging/15000000/14870000/14866200/14866198/73eeba52_z.jpg, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/36/cb/d3/khach-s-n-phuong-anh.jpg?w=2100&h=1200&s=1, https://images.trvl-media.com/lodging/15000000/14870000/14866200/14866198/0c9a1c97_z.jpg, https://cdn.worldota.net/t/1024x768/content/00/e1/00e188399f71c97c8ea8aac7b58c3e3e5f4c5831.jpeg",3.3,"Free breakfast, Free Wi-Fi, Free parking, Hot tub, Air conditioning, Restaurant, Airport shuttle, Full-service laundry"
Hải Dương,Duy Anh Hotel,http://www.duyanhhotel.net/,"Khách sạn bình dân có phòng ở và phòng suite đơn giản, quầy bar và nhà hàng thoải mái.",0,"Hồ Bạch Đằng, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Hướng Dương",Khách sạn 3 sao,"https://lh5.googleusercontent.com/p/AF1QipP_wUe6wWiQRs_LN7B37w31NmBYNzfAJDBnFs5T=s10000, https://lh5.googleusercontent.com/p/AF1QipMBRPlqCccnm2LPb0fXdefRvhX2IEQnN1gETuKb=s10000, https://lh5.googleusercontent.com/p/AF1QipPMNSTfRhvEMR77QXnfWb3yD_ZfSqSct97ZzFGo=s10000, https://lh5.googleusercontent.com/p/AF1QipMm7yn2v0QKKynqFlgtElOJwjHHmRP_ZL8Bw7Mn=s10000, https://cdn.worldota.net/t/1024x768/content/de/28/de284caed001556ede7590ea9ead9ccee520bcc7.JPEG, https://cdn.worldota.net/t/1024x768/content/92/41/9241831a440d7e6f2322b7c3526fd2211859578d.jpeg, https://lh5.googleusercontent.com/p/AF1QipMRpiCKko5ZsBUcLFMAtJywwMxnhE7jQePF9GEO=s10000, https://lh5.googleusercontent.com/p/AF1QipPGSTOHWoYpUPybRvFWV182c4gsCPEu2C3eXs9l=s10000, https://lh5.googleusercontent.com/p/AF1QipNc4jV-wtbNVT8y5tf8wU66XTRoWOi6FMdAiLJ6=s10000",3.6,"Free breakfast, Free Wi-Fi, Free parking, Hot tub, Air conditioning, Restaurant, Airport shuttle, Full-service laundry"
Hải Dương,Khách Sạn Kim Bảo,http://www.kimbaohotel.com.vn/,Không có mô tả,0,"quảng trường Độc Lập, Cảng hàng không Quốc tế Nội Bài, VU GIA",Không có hạng sao,"https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICGjsim5QE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICJz7G_3wE=s10000, https://lh5.googleusercontent.com/p/AF1QipO4nRx_r1PIDdBTEH_2ldpbflcyOYPxFh-krBAw=s10000, https://images.trvl-media.com/lodging/40000000/39010000/39007000/39006908/da09356f_z.jpg, https://images.trvl-media.com/lodging/40000000/39010000/39007000/39006908/03af2e0b_z.jpg, https://images.trvl-media.com/lodging/40000000/39010000/39007000/39006908/6e8ed28d_z.jpg, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICGjuDDWw=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICa6eD6fQ=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICxiv_p3wE=s10000",3.5,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Restaurant, Full-service laundry"
Hải Dương,Lotus Hotel,Không có link,Khách sạn bình dân có phòng ở và phòng suite bài trí đơn giản cùng nhà hàng thoáng mát và quầy bar.,0,"Hồ Bạch Đằng, Ga Hải Dương, Cảng hàng không Quốc tế Nội Bài, Nhà hàng gà tươi Mạnh Hoạch - mỳ cay Su Sin",Khách sạn 2 sao,"https://lh5.googleusercontent.com/p/AF1QipNhYh-bCHy__v24rO3zPdK25j_x9hTN26MdxIJH=s10000, https://lh5.googleusercontent.com/p/AF1QipMhdHawl9JFNL13ueuNl9e3aP_-qExF3OifV4K6=s10000, https://lh5.googleusercontent.com/p/AF1QipOE891BajQGSJ0s55S9U4TtNM5-evfYZfHZq8-N=s10000, https://lh5.googleusercontent.com/p/AF1QipMGjG3BRszulOUfC4aZIE6JEw_dbUEYnh2fd0rG=s10000, https://lh5.googleusercontent.com/p/AF1QipO2RRDRc0HwthLobwibtulwFvPq7C7aZOQ7Ef2G=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/bf/7d/41/getlstd-property-photo.jpg?w=1900&h=1400&s=1, https://cdn.worldota.net/t/1024x768/content/e5/a1/e5a125710566be7a3e21fec22d7336735de5a2b1.jpeg, https://lh5.googleusercontent.com/p/AF1QipNblYAmTUmCuvaTQxHtmExpCiPdD6Xo4gTFdaFe=s10000, https://lh5.googleusercontent.com/p/AF1QipN7K-MqJJ_1GQ6mjP1zpXY_dHKBO_nUT6PLssJB=s10000",3.8,"Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Airport shuttle, Full-service laundry"
Hải Dương,A26 Hotel,https://www.facebook.com/profile.php?id=61554656081299&mibextid=ZbWKwL,Không có mô tả,0,"Chùa Bình Lâu, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Sen",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipM8ByBu_oXdHf6qLthHwIdyYACS_o6s9LtGAXRE=s10000, https://lh5.googleusercontent.com/p/AF1QipOFBep11PTR5fDFJmKSaMy6orKSItlxSJekVDE9=s10000, https://lh5.googleusercontent.com/p/AF1QipOe8A_czmNK6uQ2YU5CEhagHzIw85cQuTCJChbN=s10000, https://lh5.googleusercontent.com/p/AF1QipMFaXUrvqFsBziphELAKepJHkFc96jumrdNo7JS=s10000, https://lh5.googleusercontent.com/p/AF1QipPHlqZ6xSLNPVux8lXgEfd2AZ2s3YCCs6U8b8AW=s10000, https://lh5.googleusercontent.com/p/AF1QipMrfUHBBYMLMiwX7bMoDt4ZK3i8LmrMDPf2XmSv=s10000, https://lh5.googleusercontent.com/p/AF1QipPeoJ3DuznyN3u5MJDaSCGMb7yFPAxYMzBH5gmI=s10000, https://lh5.googleusercontent.com/p/AF1QipNzXsq6DGQlCfNqLB4Mz95xRx-dP_Gv3HwjXQzQ=s10000, https://lh5.googleusercontent.com/p/AF1QipNHksggawkYVaFd2EyWcI1pwCxdMnRQ-CbQQHwA=s10000",2.9,"Breakfast ($), Free Wi-Fi, Parking ($), Air conditioning, Pet-friendly, Kitchen in some rooms, Airport shuttle, Full-service laundry, Accessible"
Hải Dương,My CASA HOTEL,Không có link,Không có mô tả,0,"Cây Vải Tổ - Thanh Hà, Cảng hàng không Quốc tế Nội Bài, Bamboo Beer Club",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipOtXX9mIxhePJKHMaW4mWl916R2PPwdXIDyvK6R=s10000, https://lh5.googleusercontent.com/p/AF1QipNe2X3WdZT4vXrauGrBxgBYOMxtmKsm7wmfHa5w=s10000, https://lh5.googleusercontent.com/p/AF1QipPDueKdzl7idunB6i54PNz8MzCTyRgfGdYSlscR=s10000, https://lh5.googleusercontent.com/p/AF1QipO84SS7U0OtBZe0p4nnqkh0JdpoQ1CWEN1EeaPA=s10000, https://lh5.googleusercontent.com/p/AF1QipMsV76JFdt2jqD3o3r5QkpkDYdf1XufeoI_ovT-=s10000, https://lh5.googleusercontent.com/p/AF1QipOlmmGKPwmKz0PLjEHDHZTv34JOtx9POeRf6_eB=s10000, https://lh5.googleusercontent.com/p/AF1QipMs6k8ma2Z7S9uw_gmS0Fpk9MufPAXQ69REIcv4=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICu3PGEyQE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICu3LGl-wE=s10000",2.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hải Dương,168 Hotel,Không có link,Không có mô tả,0,"quảng trường Độc Lập, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Lầu Hội Khách",Không có hạng sao,"https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICC2NbFiQE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDc85TkMg=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICC2NauUg=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC8m6_F-gE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDTjbnoRw=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICC2NbW7AE=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC8m6_lJA=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC8m6-dSA=s10000, https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDTjbnoZw=s10000",3.5,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hải Phòng,Melia Vinpearl Hai Phong Rivera,https://www.melia.com/en/hotels/vietnam/hai-phong/melia-vinpearl-hai-phong-rivera?utm_campaign=google&utm_content=6115&utm_medium=organic&utm_source=directories,"Khách sạn cao cấp có phòng thoáng mát, nhà hàng sang trọng, spa và bể bơi ngoài trời.",3734276,"Hồ Tam Bạc, Đối diện Vinschool, Cảng hàng không Quốc tế Nội Bài, Nhà hàng fuji",Khách sạn 5 sao,"https://lh5.googleusercontent.com/p/AF1QipMa_kbsJ9DghoR-17DZ_TmSPqERu-4-rsqgn2_Q=s10000, https://photos.hotelbeds.com/giata/original/70/700207/700207a_hb_r_001.jpg, https://lh5.googleusercontent.com/p/AF1QipOmUMOILZyhItY3tY1MVkhfitZpWjnEeBEm-Elg=s10000, https://lh5.googleusercontent.com/p/AF1QipPN1ojYRz9Ed44Wjj3KWVbqV0GSbyD6m5CGHffV=s10000, https://photos.hotelbeds.com/giata/original/70/700207/700207a_hb_a_001.jpg, https://lh5.googleusercontent.com/p/AF1QipPUPk-qGA0GMYQaw_RQaSy5aXFglBekeMco8L4C=s10000, https://lh5.googleusercontent.com/p/AF1QipO_wp2O2WGM6rndAWe0HzAa-cVX3qyIk3T3sIkK=s10000, https://lh5.googleusercontent.com/p/AF1QipMF2X-q6eIQpfLI344Q7omBN-4c3lhZemnLeLFF=s10000, https://lh5.googleusercontent.com/p/AF1QipPuZxNyVmflHMUl3Yq6Ob0u-sZH_UPt-S2X8GQo=s10000",2.9,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Fitness centre, Spa, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Child-friendly"
Hải Phòng,Lotus Hotel & Apartments,Không có link,Không có mô tả,699577,"Bảo tàng Hải Phòng, Ga Hải Phòng, Cảng Hàng Không Quốc Tế Cát Bi, Nhà Hàng Đại Cát",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipOQLFFupojrpKb1qA75M6Kd7n6WogDrn5_A7wg4=s10000, https://images.trvl-media.com/lodging/90000000/89240000/89235200/89235137/9635583d_z.jpg, https://lh5.googleusercontent.com/p/AF1QipOXCi4HW2TihF44Lnsd09oCmjG6HBl8My_KP096=s10000, https://lh5.googleusercontent.com/p/AF1QipOEbngRlz9zX8bzgfmF_Evx-bl2Ywe5CoDLAflJ=s10000, https://images.trvl-media.com/lodging/90000000/89240000/89235200/89235137/96527d37_z.jpg, https://images.trvl-media.com/lodging/90000000/89240000/89235200/89235137/8f61f64c_z.jpg, https://lh5.googleusercontent.com/p/AF1QipPJ8GfReBAkVyU8u0h50TvswEtF7QhdHJxS7ZQ1=s10000, https://lh5.googleusercontent.com/p/AF1QipMQgrALnZps6DRMKkhz7dOT0isfxmc9crCP2ytM=s10000, https://lh5.googleusercontent.com/p/AF1QipP6iwzRxr2T00NIpDH68Ehmo-Y9cYqF2-4Fbh8l=s10000",4.1,"Free Wi-Fi, Free parking, Hot tub, Air conditioning, Bar, Restaurant, Room service, Full-service laundry, Smoke-free property"
Hải Phòng,Sheraton Hai Phong,https://www.marriott.com/en-us/hotels/hphsi-sheraton-hai-phong/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"Khách sạn cao cấp có bể bơi trong nhà, spa, phòng tập thể dục, 2 nhà hàng, 2 quán bar và bữa sáng.",3742200,"Hồ Tam Bạc, Vincom Plaza, Cảng hàng không Quốc tế Nội Bài, Jollibee Vincom Imperia Hải Phòng",Khách sạn 5 sao,"https://d2hyz2bfif3cr8.cloudfront.net/imageRepo/7/0/156/356/54/si-hphsi-deluxe-king-bedroom-25206_Classic-Hor_O.jpg, https://photos.hotelbeds.com/giata/original/66/660620/660620a_hb_l_001.jpg, https://lh5.googleusercontent.com/p/AF1QipOSD0AxL62Rg4GFTDj0yFqsl7loDsCfgJtAOW3Z=s10000, https://photos.hotelbeds.com/giata/original/66/660620/660620a_hb_ro_008.jpg, https://d2hyz2bfif3cr8.cloudfront.net/imageRepo/7/0/156/356/12/si-hphsi-exterior-day-32042-75729_Classic-Hor_O.jpg, https://d2hyz2bfif3cr8.cloudfront.net/imageRepo/7/0/156/316/292/si-hphsi-ballroom-banquet-42236_Classic-Hor_O.jpg, https://d2hyz2bfif3cr8.cloudfront.net/imageRepo/1/0/177/217/382/si-hphsi-presidential-master-29029-96859_Classic-Hor_O.jpg, https://d2hyz2bfif3cr8.cloudfront.net/imageRepo/7/0/156/356/92/si-hphsi-lobby-caf--outdoor-42543-13608_Classic-Hor_O.jpg, https://cdn.worldota.net/t/1024x768/content/ee/43/ee433068c894cdc2cbbbe84f121824655b4cfc8a.jpeg",3,"Breakfast ($), Free Wi-Fi, Free parking, Indoor pool, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Full-service laundry, Accessible, Business centre, Child-friendly, Smoke-free property"
Hải Phòng,Khách sạn IRIS Hải Phòng,https://hoteliris.vn/,Không có mô tả,1087454,"Hồ Phương Lưu, Cục Hải Quan Tp. Hải Phòng, Cảng Hàng Không Quốc Tế Cát Bi, Nhà Hàng Cá Nướng Làng Chài",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipO5AmGFdI0el8Jr_b4l-x-16AYVnWP3xfNahMDO=s10000, https://lh5.googleusercontent.com/p/AF1QipMmti6Jtrq5XTAdkybIMmGMNfuxjLubCTFYf12y=s10000, https://lh5.googleusercontent.com/p/AF1QipM-fuFA-tT3OCmJ5DLFeHEGbdm9z8YW-hhv__VW=s10000, https://lh5.googleusercontent.com/p/AF1QipOJsOgJTM5mbSGgDxuvuOiiGvFriN97Wwru7Q26=s10000, https://lh5.googleusercontent.com/p/AF1QipOFzLl7-fX0FnlSYTVaF_L5cmm8uEylNDPrItlE=s10000, https://lh5.googleusercontent.com/p/AF1QipMdO0r0o71SMZIHty62v1vehoa4f2fA_o5fvA5d=s10000, https://lh5.googleusercontent.com/p/AF1QipOaR-f1KoJ05ZiLbi-m8qvUm0G_vPSUlKu7W7DZ=s10000, https://lh5.googleusercontent.com/p/AF1QipMCAfg-JAJ48JO9f8h8xYtFfwioO7rTDPiKXSJy=s10000, https://lh5.googleusercontent.com/p/AF1QipPUV5TJbQTi3uXQpEj7MwScZUmRG4dUwrXv6tpr=s10000",4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hải Phòng,The Quin Hotel,Không có link,Không có mô tả,450000,"Chùa Dư Hàng, 125 Quán Toan, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Quốc Hương",Khách sạn 3 sao,"https://lh5.googleusercontent.com/p/AF1QipNXbTEH5wXWj6nx5PZ-GLt34UA_gpfCAYUDa8W9=s10000, https://lh5.googleusercontent.com/p/AF1QipNiUzjp1xT2NXpweeAIrn5yT4FD0loB__duE5Kf=s10000, https://lh5.googleusercontent.com/p/AF1QipMtKyhuuXx6e1ba_I5LqV-nA9DsmXlTq118V8xU=s10000, https://lh5.googleusercontent.com/p/AF1QipMWLIKWiBv5_MEZJRpn7IneW9yw7-dG8wOIKk48=s10000, https://lh5.googleusercontent.com/p/AF1QipNuDrSnUHc16bBF_SpBfGsBKzfIBO7UHiZf82Ry=s10000, https://lh5.googleusercontent.com/p/AF1QipOrU0p-Mz_5Ji3sm9-JzLhVzzWDdJ3S8_ItGyyk=s10000, https://lh5.googleusercontent.com/p/AF1QipMS3FuIWlax5NXHYii2yC1YByygoKoBsYfWCprI=s10000, https://lh5.googleusercontent.com/p/AF1QipPs6CLQwTFc7YAJRJ_EQMTS6hOtV3dj7GNA2HOO=s10000, https://lh5.googleusercontent.com/p/AF1QipPb3w8x7YWdMRq-Z819IrnzXE9cb25CoIJeQHSd=s10000",3.1,"Free Wi-Fi, Free parking, Air conditioning, Kitchen in some rooms, Full-service laundry, Accessible, Child-friendly, Smoke-free property"
Hải Phòng,Khách sạn Phương Minh,Không có link,Không có mô tả,530333,"Sông Tam Bạc, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Rượu 4 Mùa",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPfnjieyR7jWawptg7hKP4m4EP0NO83DwxYardE=s10000, https://lh5.googleusercontent.com/p/AF1QipPg1QP8PSn2d2KNhSBKWUvnp4IZ6AERHW722ryZ=s10000, https://lh5.googleusercontent.com/p/AF1QipN2q30SJQ9YENGLpAfQgK6bbex4QZi4g_mrdDSw=s10000, https://lh5.googleusercontent.com/p/AF1QipN507I7PWHPp6fhPA7DJnI9El9kf2dp3hKJ6oGG=s10000, https://lh5.googleusercontent.com/p/AF1QipMRvpda_96a4G1maU4izu2CoJvfQZQNamJEpCAG=s10000, https://lh5.googleusercontent.com/p/AF1QipMEYZWCkXfSHQiJBapNxN2s3n-KC4zLOGKZVT6G=s10000, https://lh5.googleusercontent.com/p/AF1QipM3r49cSVyYZHiDNMbcic9dj5uveNud8vE_V5wp=s10000, https://lh5.googleusercontent.com/p/AF1QipOWTdzEMMIwscxDrkkheUI0a_45xjXJVopPmpU=s10000, https://lh5.googleusercontent.com/p/AF1QipPGSPTJTcKhzLjc90TQiYFE5VNbvLhP-xvKlnO8=s10000",2.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hải Phòng,Te Amo Hotel,https://teamohotel.com/,Không có mô tả,630000,"Hồ An Biên, Cảng Hàng Không Quốc Tế Cát Bi, Nhà hàng Ớt đỏ",Khách sạn 3 sao,"https://lh5.googleusercontent.com/p/AF1QipMvPwFMrbEwRy4e-jTyme72N010LGafZJ0xMDXd=s10000, https://lh5.googleusercontent.com/p/AF1QipOZuZN2oU5rEOlO0kmKtgzNp-O0TW7d3qjsZg8Z=s10000, https://lh5.googleusercontent.com/p/AF1QipO3OKBbGwzLzfYKJIB54BjBZP9eGyfnmNcPclE0=s10000, https://lh5.googleusercontent.com/p/AF1QipNH268SatX8Lfi9XggEVEmt6hXsiGUMI1WExmq3=s10000, https://lh5.googleusercontent.com/p/AF1QipOu31Ck5xF1E3BToZ6R8frHCkrQJJyKrehtUqDt=s10000, https://lh5.googleusercontent.com/p/AF1QipM1YO4jnuXYHia_Tg_ZZUF8rt5qRAhP64NM32Ss=s10000, https://lh5.googleusercontent.com/p/AF1QipNMorNGij1sKK4VZ2ezEOQpYtPAQHSs5IKJksKL=s10000, https://lh5.googleusercontent.com/p/AF1QipOXJOBgjpBXrJ4XK2zemUJ9eUmIyk65gysFi5BC=s10000, https://lh5.googleusercontent.com/p/AF1QipPqqvsEl6p1D_E0bYEaPgatoB7uNBxpEOgpfWPp=s10000",4.6,"Free breakfast, Free Wi-Fi, Free parking, Pet-friendly, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry"
Hải Phòng,Merry House Harmony,http://merryhouse.com.vn/vi/,Không có mô tả,899640,"Hồ An Biên, Công ty cổ phần vận tải biển Việt Nam, Cảng Hàng Không Quốc Tế Cát Bi, Nhà Hàng Trung Thành",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPYQ1NfoYBPtuynsMJMiU1u4vjB7DRD4MsRf-Fo=s10000, https://lh5.googleusercontent.com/p/AF1QipOxDc0hfYn7Cm0NWnKO6ZLPJpnU-LeWp3lY87-j=s10000, https://lh5.googleusercontent.com/p/AF1QipOtvINS2VAZiUkAk4LSTcc0hytMyAzjcV6raw-c=s10000, https://lh5.googleusercontent.com/p/AF1QipMhmnPlmPg3gWlCGGvk0bHxIZesLmmjyAJv1ym8=s10000, https://lh5.googleusercontent.com/p/AF1QipMuqRb7RZvOCDvVFW4TwW8PkPw772EkrpiMy09G=s10000, https://lh5.googleusercontent.com/p/AF1QipPmp1CUJvYHmXJLa_wY99gwpmTcY-H-4zblWJ6Q=s10000, https://lh5.googleusercontent.com/p/AF1QipMl7pctJEBC6zZvTswD8piBACZyfr5XEtMEduca=s10000, https://lh5.googleusercontent.com/p/AF1QipMpZmbFFoUYv6XZIFOQoOP8MXDM8mK62qrutAb9=s10000, https://lh5.googleusercontent.com/p/AF1QipNTjG4-qPjX1DCd-160BHhnuL1rKD_zsPbcu-ED=s10000",4.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hải Phòng,Basic Guest House Hải Phòng,Không có link,Không có mô tả,648000,"Ga Thượng Lý, Cảng hàng không Quốc tế Nội Bài, Nhà hàng TÙNG NHẬT SUSHI",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipO3s7wMdf6b5A8hxYfxwvrZj0LxeHNheMDvJ-eJ=s10000, https://lh5.googleusercontent.com/p/AF1QipPRb-Cm6-eyd0cMNe4RYGy2YSOTFog1_HLW2jFJ=s10000, https://lh5.googleusercontent.com/p/AF1QipPE-4gRkq5Xnn0ZlGhlUMq8iJwCBUBFayZBju1N=s10000, https://lh5.googleusercontent.com/p/AF1QipNOeZcraCkYjJZdF0gHPNDzhx6tJCT8tfP_OHxL=s10000, https://lh5.googleusercontent.com/p/AF1QipPnQ4WCXCgwYbdt_ZYrzUtOWyLlgkGHbMbJMsZs=s10000, https://lh5.googleusercontent.com/p/AF1QipN3OfsT7PyaVD3xrwsWCpq9Kjq8w3mnyRZxoMSE=s10000, https://lh5.googleusercontent.com/p/AF1QipOeLvBQ2l2ahi45flCG-h0lOjdWSaEK0lNaT1QK=s10000, https://lh5.googleusercontent.com/p/AF1QipPmrC5jOgAPV4-cf4NPUTjm_kHoi6r5xMovq8Ug=s10000, https://lh5.googleusercontent.com/p/AF1QipP4Vz6Zg_WowzaSPtBljYgk4Q_9IHLCgM-pC3qz=s10000",2.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hải Phòng,Ngọc Hà Hotel 1,Không có link,Không có mô tả,393088,"Hồ Phương Lưu, Hải Phòng, Cảng Hàng Không Quốc Tế Cát Bi, Nhà hàng Hải Sản TRƯỜNG ĐẠT",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipOTv4wSnLhreUA2n9PLHb6soFulEZTPTWwLyQV0=s10000, https://lh5.googleusercontent.com/p/AF1QipODER-MKugQoY6NFidKVdHjpF0IyVK_TFW3Pa0P=s10000, https://lh5.googleusercontent.com/p/AF1QipPPZcEfzeHF83gGlHK-qYH6cRoFkMS82wudyegd=s10000, https://lh5.googleusercontent.com/p/AF1QipO60UKpTTOYhwxgboBYQ0wq_yJ63AS1QfK-az1I=s10000, https://lh5.googleusercontent.com/p/AF1QipNP_vBAhyRGeIBTa_DTEstp3-HvGTY2NFIOrrbQ=s10000, https://lh5.googleusercontent.com/p/AF1QipMtkUgGTq2XwJ8DkrHGdZ77ELoKtkSYGxTD6yFU=s10000, https://lh5.googleusercontent.com/p/AF1QipPd24nuV4Cq8_KJs089tTEXYUb8bFDPsr1MVzXO=s10000, https://lh5.googleusercontent.com/p/AF1QipM7OFqNjFizU7J-oHtKdxSGaSKDNtZFll-ZlNkF=s10000, https://lh5.googleusercontent.com/p/AF1QipOHKNC-QW4l-POMraujfFyDgp8yknp2QckFvDZS=s10000",3.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry"
